Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,17422,8,kg,17422,17422,0,34454,34454.119,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,490,"Other Asia, nes",S19,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,52,8,kg,52,52,0,81,81.424,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1106060188,8,kg,1106060188,1106060188,0,82338795,82338795.514,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,577,"Other Africa, nes",F19,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1920,8,kg,1920,1920,0,5041,5041.203,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,170,Colombia,COL,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,258126005,8,kg,258126005,258126005,0,23896485,23896485.539,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,51,Armenia,ARM,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,20,8,kg,20,20,0,485,485.003,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,404,Kenya,KEN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2825,8,kg,2825,2825,0,1642,1642.639,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,480,Mauritius,MUS,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,20,8,kg,20,20,0,83,83.784,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,192,Cuba,CUB,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,170,8,kg,170,170,0,997,997.148,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,591,Panama,PAN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,7765210,8,kg,7765210,7765210,0,1038927,1038927.916,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,64017100,8,kg,64017100,64017100,0,5401378,5401378.452,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,600,Paraguay,PRY,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,28,8,kg,28,28,0,984,984.167,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,414,Kuwait,KWT,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,200000,8,kg,200000,200000,0,60627,60627.779,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,368,Iraq,IRQ,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,6,8,kg,6,6,0,68,68.443,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,12,Algeria,DZA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,63,8,kg,63,63,0,696,696.234,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,24,Angola,AGO,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,11,8,kg,11,11,0,147,147.507,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,364,Iran,IRN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,30,8,kg,30,30,0,83,83.784,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,586,Pakistan,PAK,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3009,8,kg,3009,3009,0,4218,4218.703,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,32,Argentina,ARG,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,52,8,kg,52,52,0,1580,1580.096,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,458,Malaysia,MYS,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,538,8,kg,538,538,0,7824,7824.957,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,112492730,8,kg,112492730,112492730,0,7848554,7848554.303,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,70,Bosnia Herzegovina,BIH,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,26010890,8,kg,26010890,26010890,0,1797103,1797103.796,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,139934045,8,kg,139934045,139934045,0,8158888,8158888.003,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,704,Viet Nam,VNM,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,209790055,8,kg,209790055,209790055,0,13742317,13742317.359,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,344,"China, Hong Kong SAR",HKG,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,350000,8,kg,350000,350000,0,106622,106622.853,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,360,Indonesia,IDN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,160,8,kg,160,160,0,1767,1767.725,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,484,Mexico,MEX,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,32178,8,kg,32178,32178,0,1877,1877.47,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,688,Serbia,SRB,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,55365732,8,kg,55365732,55365732,0,2805057,2805057.58,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,124,Canada,CAN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,353,8,kg,353,353,0,370,370.538,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,710,South Africa,ZAF,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,806780,8,kg,806780,806780,0,156641,156641.921,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,804,Ukraine,UKR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,61931900,8,kg,61931900,61931900,0,2991907,2991907.776,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,8,8,kg,8,8,0,266,266.693,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,392,Japan,JPN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1941,8,kg,1941,1941,0,2630,2630.347,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,157837526,8,kg,157837526,157837526,0,9756320,9756320.286,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,11323939,8,kg,11323939,11323939,0,4485452,4485452.578,,0
H5,2018,2018,2018,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2,8,kg,2,2,0,194,194.709,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,344,"China, Hong Kong SAR",HKG,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),-1,N/A,0,8,kg,1,,0,39,39.179,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),-1,N/A,0,8,kg,2163579149,,0,123839799,123839799.221,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,48,Bahrain,BHR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),-1,N/A,0,8,kg,4,,0,125,125.374,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),-1,N/A,0,8,kg,4,,0,125,125.374,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),-1,N/A,0,8,kg,2163579149,,0,123839799,123839799.221,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),-1,N/A,0,8,kg,1,,0,39,39.179,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,579,Norway,NOR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,37650340,8,kg,37574360,37650340,0,1939199,1939199.982,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,37650340,8,kg,37574360,37650340,0,1939199,1939199.982,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,849080122,8,kg,849066160,849080122,0,40083913,40083913.512,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,102724461,8,kg,102721454,102724461,0,4710512,4710512.974,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,804,Ukraine,UKR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,102724461,8,kg,102721454,102724461,0,4710512,4710512.974,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,376,Israel,ISR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,52079,8,kg,154,52079,0,3501,3501.527,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,52079,8,kg,154,52079,0,3501,3501.527,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,849080122,8,kg,849066160,849080122,0,40083913,40083913.512,,6
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,8,8,kg,8,8,0,175,175.748,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,192,Cuba,CUB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,15,8,kg,15,15,0,333,333.585,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1459,8,kg,1459,1459,0,2488,2488.457,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,540,New Caledonia,NCL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,100,8,kg,100,100,0,1,1.119,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,32,8,kg,32,32,0,566,566.423,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,68,Bolivia (Plurinational State of),BOL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4154,8,kg,4154,4154,0,1083,1083.593,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,512,Oman,OMN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13,8,kg,13,13,0,237,237.316,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,12,8,kg,12,12,0,226,226.122,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,45,8,kg,45,45,0,342,342.541,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,24,Angola,AGO,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,11,8,kg,11,11,0,118,118.658,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,145,8,kg,145,145,0,602,602.245,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,263937660,8,kg,263937660,263937660,0,10577066,10577066.013,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,352,Iceland,ISL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,254100,8,kg,254100,254100,0,17854,17854.653,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,414,Kuwait,KWT,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,150600,8,kg,150600,150600,0,35696,35696.992,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,11480,8,kg,11480,11480,0,2084,2084.349,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,686,Senegal,SEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,150,8,kg,150,150,0,592,592.17,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,305021000,8,kg,305021000,305021000,0,29474191,29474191.955,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,85230030,8,kg,85230030,85230030,0,4563785,4563785.789,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,61881220,8,kg,61881220,61881220,0,3775767,3775767.615,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,132016360,8,kg,132016360,132016360,0,8286574,8286574.9,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,40369,8,kg,40369,40369,0,53904,53904.26,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,47,8,kg,47,47,0,20,20.149,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,54302004,8,kg,54302004,54302004,0,3364910,3364910.229,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,243687740,8,kg,243687740,243687740,0,12237468,12237468.113,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3185,8,kg,3185,3185,0,364,364.929,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,497,8,kg,497,497,0,1572,1572.777,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,12,8,kg,12,12,0,359,359.332,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4680767,8,kg,4680767,4680767,0,569366,569366.403,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,11,8,kg,11,11,0,204,204.853,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,688,Serbia,SRB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13879499,8,kg,13879499,13879499,0,702712,702712.113,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,28,8,kg,28,28,0,576,576.498,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,20000,8,kg,20000,20000,0,4701,4701.539,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,18,8,kg,18,18,0,154,154.479,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,8995230,8,kg,8995230,8995230,0,3316024,3316024.302,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,384,Côte d'Ivoire,CIV,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,5,8,kg,5,5,0,148,148.882,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,32000,8,kg,32000,32000,0,35821,35821.247,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,61416,8,kg,61416,61416,0,70658,70658.529,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,988,8,kg,988,988,0,1444,1444.044,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4606,8,kg,4606,4606,0,2303,2303.754,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4606,8,kg,4606,4606,0,2303,2303.754,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,988,8,kg,988,988,0,1444,1444.044,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,61416,8,kg,61416,61416,0,70658,70658.529,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,899,"Areas, nes",_X ,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,32000,8,kg,32000,32000,0,35821,35821.247,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,266,Gabon,GAB,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,45,8,kg,45,45,0,342,342.541,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,364,Iran,IRN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,145,8,kg,145,145,0,602,602.245,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,24,Angola,AGO,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,11,8,kg,11,11,0,118,118.658,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,12,Algeria,DZA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,263937660,8,kg,263937660,263937660,0,10577066,10577066.013,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,540,New Caledonia,NCL,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,100,8,kg,100,100,0,1,1.119,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,566,Nigeria,NGA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,12,8,kg,12,12,0,226,226.122,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,144,Sri Lanka,LKA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1459,8,kg,1459,1459,0,2488,2488.457,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,352,Iceland,ISL,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,254100,8,kg,254100,254100,0,17854,17854.653,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,68,Bolivia (Plurinational State of),BOL,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4154,8,kg,4154,4154,0,1083,1083.593,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,686,Senegal,SEN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,150,8,kg,150,150,0,592,592.17,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,404,Kenya,KEN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,32,8,kg,32,32,0,566,566.423,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,120,Cameroon,CMR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,8,8,kg,8,8,0,175,175.748,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,512,Oman,OMN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13,8,kg,13,13,0,237,237.316,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,400,Jordan,JOR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,11480,8,kg,11480,11480,0,2084,2084.349,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,414,Kuwait,KWT,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,150600,8,kg,150600,150600,0,35696,35696.992,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,192,Cuba,CUB,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,15,8,kg,15,15,0,333,333.585,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,170,Colombia,COL,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,305021000,8,kg,305021000,305021000,0,29474191,29474191.955,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,682,Saudi Arabia,SAU,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,85230030,8,kg,85230030,85230030,0,4563785,4563785.789,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,70,Bosnia Herzegovina,BIH,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,61881220,8,kg,61881220,61881220,0,3775767,3775767.615,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,458,Malaysia,MYS,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,40369,8,kg,40369,40369,0,53904,53904.26,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,132016360,8,kg,132016360,132016360,0,8286574,8286574.9,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,47,8,kg,47,47,0,20,20.149,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,243687740,8,kg,243687740,243687740,0,12237468,12237468.113,,0
